,vin,triggerType_triggerType,triggerType_context,createdDateTime,receivedDateTime,hrTotalVehicleDistance,totalEngineHours,grossCombinationVehicleWeight,snapshotData_gnssPosition_latitude,snapshotData_gnssPosition_longitude,snapshotData_gnssPosition_heading,snapshotData_gnssPosition_speed,snapshotData_gnssPosition_positionDateTime,snapshotData_wheelBasedSpeed,snapshotData_fuelType,snapshotData_fuelLevel1,snapshotData_catalystFuelLevel,snapshotData_driver1WorkingState,snapshotData_driver2WorkingState,snapshotData_ambientAirTemperature,uptimeData_engineCoolantTemperature,uptimeData_serviceBrakeAirPressureCircuit1,uptimeData_serviceBrakeAirPressureCircuit2
980,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:38:07.892Z,2024-04-15T05:45:36.432Z,90330920,0,0,51.308715,4.326294,136,3.98,2024-04-15T05:38:08.000Z,14.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
981,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:38:01.895Z,2024-04-15T05:45:44.442Z,90330905,0,0,51.308804,4.326168,140,0.03,2024-04-15T05:38:02.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
982,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:43:35.898Z,2024-04-15T05:47:04.536Z,90334970,0,0,51.28584,4.35073,221,0.01,2024-04-15T05:43:36.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
983,XLRTEF5300G450805,TIMER,RFMS,2024-04-15T05:55:36.929Z,2024-04-15T06:03:06.196Z,0,0,0,-9999.0,-9999.0,-9999,-9999.0,,0.0,Diesel,0.0,0,,,0,0,0,0
984,XLRTEF5300G450805,TIMER,RFMS,2024-04-15T05:55:10.038Z,2024-04-15T06:03:08.629Z,0,0,0,51.284985,4.347904,152,0.0,2024-04-15T05:54:41.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
985,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-04-15T05:50:58.304Z,2024-04-15T06:03:13.991Z,0,0,0,51.284986,4.347919,152,0.0,2024-04-15T05:50:58.000Z,0.0,Diesel,99.2,102,,,8,82,0,0
986,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-04-15T05:50:55.674Z,2024-04-15T06:03:13.992Z,0,0,0,51.284986,4.347919,152,0.0,2024-04-15T05:50:55.000Z,0.0,Diesel,99.2,102,,,8,82,0,0
987,XLRTEF5300G450805,TIMER,RFMS,2024-04-15T05:50:54.814Z,2024-04-15T06:03:14.020Z,90335855,1821,0,51.284986,4.347919,152,0.0,2024-04-15T05:50:41.000Z,0.0,Diesel,99.2,99,WORK,DRIVER_AVAILABLE,8,82,1080,1080
988,XLRTEF5300G450805,TIMER,RFMS,2024-04-15T05:50:10.743Z,2024-04-15T06:03:15.216Z,90335855,1821,655350,51.284986,4.347919,152,0.0,2024-04-15T05:49:41.000Z,0.0,Diesel,99.2,99,WORK,DRIVER_AVAILABLE,8,82,976,976
989,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:48:09.903Z,2024-04-15T06:03:19.514Z,90335855,0,0,51.284985,4.347918,152,0.02,2024-04-15T05:48:10.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
990,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:47:10.903Z,2024-04-15T06:03:20.523Z,90335575,0,0,51.287159,4.346162,118,2.41,2024-04-15T05:47:11.000Z,8.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
991,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:47:03.903Z,2024-04-15T06:03:20.615Z,90335570,0,0,51.287171,4.346081,195,0.08,2024-04-15T05:47:04.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
992,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:46:28.900Z,2024-04-15T06:03:20.618Z,90335545,0,0,51.28735,4.345966,157,0.57,2024-04-15T05:46:29.000Z,2.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
993,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:46:17.900Z,2024-04-15T06:03:21.626Z,90335545,0,0,51.287371,4.345957,327,0.03,2024-04-15T05:46:18.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
994,XLRTEF5300G450805,TIMER,RFMS,2024-04-15T05:45:10.740Z,2024-04-15T06:03:24.202Z,90335125,1820,40400,51.284954,4.349022,232,4.61,2024-04-15T05:44:40.000Z,17.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,8,82,1104,1104
995,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:44:09.900Z,2024-04-15T06:03:26.151Z,90334990,0,0,51.285757,4.350594,224,3.31,2024-04-15T05:44:10.000Z,12.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
996,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:44:02.899Z,2024-04-15T06:03:26.152Z,90334970,0,0,51.285836,4.350709,222,0.02,2024-04-15T05:44:03.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
997,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:44:00.900Z,2024-04-15T06:03:26.153Z,90334970,0,0,51.285837,4.350711,222,0.32,2024-04-15T05:44:01.000Z,0.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
998,XLRTEF5300G450805,TIMER,RFMS,2024-04-15T05:35:10.742Z,2024-04-15T06:03:30.656Z,90328875,1820,40400,51.317019,4.346014,252,0.64,2024-04-15T05:34:40.000Z,2.0,Diesel,99.2,99,WORK,DRIVER_AVAILABLE,7,83,1072,1072
999,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-15T05:34:48.893Z,2024-04-15T06:03:32.786Z,90328885,0,0,51.317002,4.345924,250,2.19,2024-04-15T05:34:49.000Z,7.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1000,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-04-16T04:14:24.829Z,2024-04-16T04:17:51.133Z,90365320,0,655350,51.365194,4.252562,0,0.0,2024-04-16T04:14:25.000Z,0.0,Diesel,99.2,99,REST,REST,7,10,640,640
1001,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-04-16T04:14:24.829Z,2024-04-16T04:17:51.138Z,90365320,0,0,51.365194,4.252562,0,0.0,2024-04-16T04:14:25.000Z,0.0,Diesel,0.0,99,REST,REST,20,10,2040,2040
1002,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:15:47.055Z,2024-04-16T04:18:34.840Z,90365320,0,0,51.365194,4.252562,0,0.0,2024-04-16T04:15:47.000Z,0.0,Diesel,99.2,0,DRIVER_AVAILABLE,REST,0,0,0,0
1003,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T04:19:24.032Z,2024-04-16T04:22:13.130Z,90365320,1822,655350,51.365194,4.252577,0,0.0,2024-04-16T04:18:50.000Z,0.0,Diesel,99.2,99,WORK,REST,6,24,1056,1056
1004,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:21:34.393Z,2024-04-16T04:24:21.273Z,90365335,0,0,51.365123,4.252684,144,3.35,2024-04-16T04:21:35.000Z,13.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1005,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:21:34.393Z,2024-04-16T04:24:21.477Z,90365335,0,0,51.365123,4.252684,144,3.35,2024-04-16T04:21:35.000Z,13.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1006,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:23:29.396Z,2024-04-16T04:26:17.427Z,90366285,0,0,51.358078,4.257488,233,0.01,2024-04-16T04:23:30.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1007,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:23:39.395Z,2024-04-16T04:26:26.315Z,90366290,0,0,51.35804,4.257456,211,1.47,2024-04-16T04:23:40.000Z,5.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1008,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T04:24:24.035Z,2024-04-16T04:27:12.504Z,90366320,1822,23200,51.357855,4.257241,221,2.9,2024-04-16T04:23:50.000Z,10.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,6,39,1040,1048
1009,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:24:29.396Z,2024-04-16T04:27:16.965Z,90366435,0,0,51.357176,4.256104,263,0.01,2024-04-16T04:24:30.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1010,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:24:39.396Z,2024-04-16T04:27:26.204Z,90366440,0,0,51.357183,4.256123,71,0.31,2024-04-16T04:24:40.000Z,1.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1011,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:24:43.396Z,2024-04-16T04:27:30.510Z,90366440,0,0,51.357183,4.256133,89,0.09,2024-04-16T04:24:44.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1012,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:24:53.396Z,2024-04-16T04:27:41.841Z,90366440,0,0,51.357189,4.256158,52,0.52,2024-04-16T04:24:54.000Z,1.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1013,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T04:24:55.396Z,2024-04-16T04:27:42.042Z,90366440,0,0,51.357191,4.256161,52,0.01,2024-04-16T04:24:56.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1014,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T04:26:29.518Z,2024-04-16T04:29:16.258Z,90366440,1822,655350,51.357192,4.256161,52,0.0,2024-04-16T04:25:50.000Z,0.0,Diesel,99.2,99,WORK,DRIVER_AVAILABLE,6,42,1064,1064
1015,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-04-16T04:26:30.399Z,2024-04-16T04:29:16.761Z,0,0,0,-9999.0,-9999.0,-9999,-9999.0,,0.0,Diesel,99.2,102,,,6,43,0,0
1016,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-04-16T04:26:33.399Z,2024-04-16T04:29:21.052Z,0,0,0,51.357194,4.256158,52,0.0,2024-04-16T04:26:34.000Z,0.0,Diesel,99.2,102,,,6,43,0,0
1017,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T04:29:23.361Z,2024-04-16T04:32:11.010Z,0,0,0,51.357189,4.25617,52,0.0,2024-04-16T04:28:58.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
1018,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T04:30:52.323Z,2024-04-16T05:40:08.559Z,0,0,0,51.357189,4.25617,52,0.0,2024-04-16T04:29:58.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
1019,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-04-16T05:59:10.067Z,2024-04-16T06:02:38.634Z,90366445,0,0,51.3572,4.25616,0,0.0,,2.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1020,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T05:59:10.067Z,2024-04-16T06:02:38.637Z,90366445,0,0,51.3572,4.25616,0,0.0,,2.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1021,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-04-16T05:59:10.067Z,2024-04-16T06:02:38.685Z,90366440,0,655350,51.3572,4.25616,0,0.0,,0.0,Diesel,99.2,99,WORK,REST,7,25,848,856
1022,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-04-16T05:59:10.067Z,2024-04-16T06:02:39.689Z,90366440,0,655350,51.3572,4.25616,0,0.0,,0.0,Diesel,0.0,99,WORK,REST,20,25,2040,2040
1023,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:00:27.948Z,2024-04-16T06:03:15.110Z,90366450,0,0,51.357191,4.256023,272,1.48,2024-04-16T06:00:28.000Z,5.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1024,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:00:47.948Z,2024-04-16T06:03:35.783Z,90366485,0,0,51.356977,4.25564,218,0.03,2024-04-16T06:00:48.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1025,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:01:50.951Z,2024-04-16T06:04:38.686Z,90366495,0,0,51.35694,4.255614,217,1.41,2024-04-16T06:01:51.000Z,5.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1026,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:01:57.951Z,2024-04-16T06:04:46.047Z,90366500,0,0,51.356898,4.255574,215,0.02,2024-04-16T06:01:58.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1027,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:03:18.949Z,2024-04-16T06:06:07.069Z,90366510,0,0,51.356835,4.255508,213,2.42,2024-04-16T06:03:19.000Z,9.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1028,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:03:46.950Z,2024-04-16T06:06:34.735Z,90366555,0,0,51.356417,4.255324,156,0.01,2024-04-16T06:03:47.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1029,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T06:04:10.250Z,2024-04-16T06:06:59.253Z,90366545,1823,655350,51.356525,4.255318,207,1.74,2024-04-16T06:03:36.000Z,6.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,7,33,992,992
1030,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T06:09:10.262Z,2024-04-16T06:11:59.546Z,90366555,1823,655350,51.356415,4.255325,156,0.0,2024-04-16T06:08:36.000Z,0.0,Diesel,99.2,99,WORK,DRIVER_AVAILABLE,7,39,1072,1072
1031,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:09:12.589Z,2024-04-16T06:12:01.699Z,90366560,0,0,51.356386,4.255352,112,1.01,2024-04-16T06:09:12.000Z,3.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1032,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:11:09.955Z,2024-04-16T06:13:57.765Z,90366880,0,0,51.35749,4.258909,26,0.01,2024-04-16T06:11:10.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1033,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:11:25.957Z,2024-04-16T06:14:12.086Z,90366880,0,0,51.357475,4.258898,206,0.4,2024-04-16T06:11:26.000Z,1.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1034,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:11:37.956Z,2024-04-16T06:14:25.036Z,90366885,0,0,51.357444,4.258865,209,0.02,2024-04-16T06:11:38.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1035,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T06:12:08.148Z,2024-04-16T06:14:55.739Z,90366885,1823,49200,51.357444,4.258868,209,0.22,2024-04-16T06:11:36.000Z,0.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,7,44,1008,1008
1036,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-04-16T06:12:08.955Z,2024-04-16T06:14:57.766Z,0,0,0,-9999.0,-9999.0,-9999,-9999.0,,0.0,Diesel,99.2,102,,,8,45,0,0
1037,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-04-16T06:12:11.957Z,2024-04-16T06:14:59.030Z,0,0,0,51.357445,4.258864,209,0.0,2024-04-16T06:12:12.000Z,0.0,Diesel,99.2,102,,,8,45,0,0
1038,XLRTEF5300G450805,TIMER,RFMS,2024-04-16T06:13:59.063Z,2024-04-16T06:16:46.557Z,0,0,0,51.357445,4.258864,209,0.0,2024-04-16T06:13:37.000Z,0.0,Diesel,102.0,0,REST,REST,0,0,0,0
1039,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:13:59.895Z,2024-04-16T06:16:47.499Z,90366885,0,0,51.357444,4.258877,209,0.0,2024-04-16T06:14:00.000Z,0.0,Diesel,0.0,0,REST,REST,0,0,0,0
1040,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-04-16T06:13:59.930Z,2024-04-16T06:16:47.501Z,90366885,0,0,51.357444,4.258877,209,0.0,2024-04-16T06:14:00.000Z,0.0,Diesel,0.0,99,REST,REST,20,44,2040,2040
1041,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:13:59.895Z,2024-04-16T06:16:47.561Z,90366885,0,0,51.357444,4.258877,209,0.0,2024-04-16T06:14:00.000Z,0.0,Diesel,0.0,0,REST,REST,0,0,0,0
1042,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-04-16T06:14:03.153Z,2024-04-16T06:16:50.669Z,0,0,0,51.357444,4.258877,209,0.0,2024-04-16T06:14:03.000Z,0.0,Diesel,99.2,102,,,8,44,0,0
1043,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:20:36.387Z,2024-04-16T06:23:50.758Z,90366950,0,0,51.357918,4.258948,97,0.81,2024-04-16T06:20:36.000Z,2.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1044,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:20:27.387Z,2024-04-16T06:23:50.761Z,90366950,0,0,51.357923,4.258902,301,0.04,2024-04-16T06:20:27.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1045,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-04-16T06:20:19.099Z,2024-04-16T06:23:52.885Z,90366885,0,655350,51.35788,4.259069,319,3.3,2024-04-16T06:20:19.000Z,0.0,Diesel,99.2,99,REST,REST,8,43,920,920
1046,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:20:19.099Z,2024-04-16T06:23:54.275Z,90366895,0,0,51.35788,4.259069,319,3.3,2024-04-16T06:20:19.000Z,9.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1047,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-04-16T06:20:19.099Z,2024-04-16T06:23:54.288Z,90366885,0,655350,51.35788,4.259069,319,3.3,2024-04-16T06:20:19.000Z,0.0,Diesel,99.2,99,REST,REST,8,43,928,928
1048,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:20:19.099Z,2024-04-16T06:23:55.089Z,90366895,0,0,51.35788,4.259069,319,3.3,2024-04-16T06:20:19.000Z,9.0,Diesel,99.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1049,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-16T06:21:16.388Z,2024-04-16T06:24:03.634Z,90367005,0,0,51.357663,4.259554,102,0.12,2024-04-16T06:21:16.000Z,0.0,Diesel,99.2,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1050,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-04-17T04:34:47.384Z,2024-04-17T04:35:01.772Z,90942425,0,0,52.214028,8.87805,142,0.0,2024-04-17T04:34:47.000Z,0.0,Diesel,0.0,99,REST,REST,20,23,2040,2040
1051,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-04-17T04:34:50.853Z,2024-04-17T04:35:05.374Z,90942425,0,0,52.214028,8.87805,142,0.0,2024-04-17T04:34:51.000Z,0.0,Diesel,100.0,99,REST,REST,4,23,560,560
1052,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:35:53.850Z,2024-04-17T04:36:09.507Z,90942425,0,0,52.214031,8.878055,142,0.0,2024-04-17T04:35:54.000Z,0.0,Diesel,99.6,0,DRIVER_AVAILABLE,REST,0,0,0,0
1053,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T04:37:45.499Z,2024-04-17T04:38:02.041Z,90942425,1833,655350,52.214031,8.878055,142,0.0,2024-04-17T04:37:16.000Z,0.0,Diesel,99.6,99,WORK,REST,5,29,1016,1016
1054,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:42:31.190Z,2024-04-17T04:42:45.110Z,90942430,0,0,52.214013,8.878098,119,0.84,2024-04-17T04:42:31.000Z,3.0,Diesel,99.6,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1055,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:42:31.190Z,2024-04-17T04:42:46.234Z,90942430,0,0,52.214013,8.878098,119,0.84,2024-04-17T04:42:31.000Z,3.0,Diesel,99.6,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1056,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:42:35.188Z,2024-04-17T04:42:48.918Z,90942430,0,0,52.214009,8.878108,121,0.01,2024-04-17T04:42:35.000Z,0.0,Diesel,99.6,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1057,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:42:42.188Z,2024-04-17T04:42:56.268Z,90942435,0,0,52.214042,8.878087,333,1.02,2024-04-17T04:42:42.000Z,3.0,Diesel,99.6,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1058,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T04:42:45.497Z,2024-04-17T04:43:03.439Z,90942425,1833,655350,52.214031,8.878055,142,0.0,2024-04-17T04:42:16.000Z,0.0,Diesel,99.6,99,WORK,REST,5,37,1032,1032
1059,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:43:03.192Z,2024-04-17T04:43:18.854Z,90942455,0,0,52.214038,8.877835,224,0.01,2024-04-17T04:43:03.000Z,0.0,Diesel,99.6,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1060,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:43:17.234Z,2024-04-17T04:43:31.347Z,90942465,0,0,52.213987,8.877804,186,1.9,2024-04-17T04:43:17.000Z,7.0,Diesel,99.6,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1061,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:44:21.190Z,2024-04-17T04:44:38.756Z,90942775,0,0,52.212607,8.876398,277,0.0,2024-04-17T04:44:21.000Z,0.0,Diesel,99.6,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1062,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:44:40.192Z,2024-04-17T04:44:55.037Z,90942785,0,0,52.212613,8.87628,277,3.06,2024-04-17T04:44:40.000Z,11.0,Diesel,99.6,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1063,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:45:23.190Z,2024-04-17T04:45:37.791Z,90943070,0,0,52.210342,8.875316,191,0.02,2024-04-17T04:45:23.000Z,0.0,Diesel,99.6,0,WORK,DRIVER_AVAILABLE,0,0,0,0
1064,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-04-17T04:46:30.193Z,2024-04-17T04:46:45.507Z,90943085,0,0,52.21023,8.875286,185,3.56,2024-04-17T04:46:30.000Z,14.0,Diesel,99.6,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
1065,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T04:47:45.503Z,2024-04-17T04:48:01.825Z,90943595,1833,36800,52.210839,8.881478,88,14.91,2024-04-17T04:47:16.000Z,55.0,Diesel,99.6,99,DRIVE,DRIVER_AVAILABLE,4,62,1096,1096
1066,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-04-17T04:51:59.246Z,2024-04-17T04:52:19.945Z,90950025,0,37200,52.216923,8.969863,91,22.72,2024-04-17T04:51:56.000Z,84.0,Diesel,99.2,99,DRIVE,,4,80,1176,1176
1067,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T04:52:45.505Z,2024-04-17T04:53:03.052Z,90950495,1833,37200,52.216856,8.976507,91,22.79,2024-04-17T04:52:16.000Z,84.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,5,82,1168,1168
1068,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T04:57:45.496Z,2024-04-17T04:58:02.451Z,90956405,1834,37600,52.218956,9.057101,65,18.69,2024-04-17T04:57:16.000Z,69.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,5,91,1128,1128
1069,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T05:02:45.500Z,2024-04-17T05:03:03.395Z,90963325,1834,37600,52.218861,9.153091,101,21.22,2024-04-17T05:02:16.000Z,79.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,5,87,1152,1152
1070,XLRTEF5300G450805,TIMER,RFMS,2024-04-17T05:07:45.503Z,2024-04-17T05:08:02.467Z,90970085,1834,37600,52.231423,9.240244,68,22.07,2024-04-17T05:07:16.000Z,82.0,Diesel,99.2,99,DRIVE,DRIVER_AVAILABLE,4,83,1152,1152
1071,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-04-17T05:10:52.076Z,2024-04-17T05:11:13.411Z,90975015,0,37600,52.252214,9.297864,53,23.83,2024-04-17T05:10:49.000Z,88.0,Diesel,99.2,99,DRIVE,,4,83,1168,1168
